 "SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S059","Pasta dental Delicias 768","020000048188","Cereales","2026-06-02","Delicias","97.65","207"
"S070","Jugo naranja Selecta 899","020000057600","Cereales","2027-11-03","Selecta","154.55","216"
"S043","Pan integral FrescoMar 228","020000040753","Aceites","2026-05-01","FrescoMar","150.59","363"
"S192","Refresco cola DelCampo 270","020000062041","Lacteos","2025-06-15","DelCampo","12.08","454"
"S122","Cereal FrescoMar 126","020000062037","Limpieza","2025-05-21","FrescoMar","18.42","321"
"S040","Refresco cola Gourmet GT 416","020000040062","Conservas","2026-07-06","Gourmet GT","72.02","69"
"S034","Aceite oliva BioNatural 129","020000014607","Aceites","2026-12-02","BioNatural","137.94","171"
"S122","Brócoli NaturVida 378","020000081898","Verduras","2025-09-04","NaturVida","155.19","362"
"S139","Pan integral BuenSabor 711","020000069840","Aceites","2027-05-11","BuenSabor","84.71","332"
"S137","","020000080735","Conservas","2025-06-03","Delicias","71.81","192"
"S106","Pan blanco BioNatural 410","020000011383","Embutidos","2027-11-08","BioNatural","130.83","439"
"S035","Galletas Nutrimax 580","020000080136","Embutidos","2027-09-05","Nutrimax","151.62","249"
"S077","Salami Gourmet GT 917","020000048393","Frutas","2026-03-20","Gourmet GT","127.89","285"
"S096","Tostadas Gourmet GT 674","020000067292","Snacks","2026-04-27","Gourmet GT","27.8","382"
"S166","Papas fritas Gourmet GT 325","020000044469","Lacteos","2027-04-15","Gourmet GT","100.8","269"
"S196","Carne molida BuenSabor 926","020000099737","Panaderia","2026-07-08","BuenSabor","104.46","277"
"S069","Jabón DelCampo 973","020000018973","Bebidas","2025-09-07","DelCampo","47.76","331"
"S117","Pechuga pollo Selecta 378","020000091625","Verduras","2025-12-21","Selecta","52.66","82"
"S013","Cereal FrescoMar 290","020000023405","Panaderia","2026-06-06","FrescoMar","21.76","229"
"S187","Salami DelCampo 192","020000029750","Embutidos","2027-09-08","DelCampo","36.32","220"
"S080","Carne molida Selecta 480","020000070776","Cereales","2025-02-04","Selecta","54.18","436"
"S193","Desodorante FrescoMar 372","020000061435","Lacteos","2027-12-19","FrescoMar","76.28","103"
"S065","Arroz Gourmet GT 948","020000011653","Lacteos","2026-04-25","Gourmet GT","62.8","231"
"S064","Agua mineral FrescoMar 303","020000070402","Cereales","2025-06-12","FrescoMar","84.34","111"
"S122","Papas fritas Nutrimax 430","020000030789","Aceites","2025-02-26","Nutrimax","119.67","286"
"S134","Miel Nutrimax 592","020000093692","Panaderia","2026-01-12","Nutrimax","58.95","31"
"S171","Tostadas AguaPura 341","020000092956","Snacks","2026-09-27","AguaPura","4.38","411"
"S071","Helado vainilla AguaPura 505","020000041862","Embutidos","2025-02-26","AguaPura","93.81","358"
"S122","Yogurt BuenSabor 258","020000058679","Congelados","2025-06-03","BuenSabor","41.3","260"
"S024","Queso BuenSabor 446","020000091937","Embutidos","2025-04-03","BuenSabor","58.17","83"
"S180","Cereal AguaPura 228","020000073942","Conservas","2026-09-11","AguaPura","157.1","408"
"S166","Atún Delicias 924","020000067503","Cereales","2026-01-01","Delicias","5.37","198"
"S092","Agua mineral BioNatural 356","020000015175","Verduras","2027-05-17","BioNatural","90.33","282"
"S179","Manzana DelCampo 680","020000034461","Limpieza","2026-11-14","DelCampo","53.14","244"
"S071","Chuleta BuenSabor 981","020000082682","Bebidas","2025-04-22","BuenSabor","85.92","235"
"S076","Arroz Nutrimax 654","020000058118","Verduras","2024-12-03","Nutrimax","124.6","264"
"S098","Agua mineral BioNatural 119","020000091229","Carnes","2026-12-17","BioNatural","124.61","127"
"S083","Agua mineral AguaPura 774","020000080642","Carnes","2027-02-03","AguaPura","32.0","354"
"S128","Atún NaturVida 257","020000090352","Panaderia","2026-09-23","NaturVida","66.75","169"
"S029","Miel NaturVida 774","020000018739","Embutidos","2025-08-24","NaturVida","30.22","21"
"S052","Miel Selecta 296","020000022943","Embutidos","2027-02-05","Selecta","105.95","274"
"S160","Yogurt BuenSabor 362","020000016433","Higiene","2026-02-27","BuenSabor","97.74","41"
"S004","Detergente DelCampo 771","020000074409","Condimentos","2025-05-14","DelCampo","75.95","332"
"S016","Galletas NaturVida 861","020000064519","Carnes","2026-12-27","NaturVida","127.49","34"
"S158","Pan blanco NaturVida 141","020000019225","Carnes","2026-08-16","NaturVida","14.31","115"
"S133","Miel AguaPura 842","020000040279","Limpieza","2027-01-30","AguaPura","31.93","274"
"S169","Mayonesa BuenSabor 740","020000033448","Limpieza","2027-04-01","BuenSabor","119.89","397"
"S164","Helado vainilla Delicias 790","020000070125","Cereales","2027-04-25","Delicias","141.49","90"
"S047","Cereal Gourmet GT 616","020000054238","Aceites","2025-10-21","Gourmet GT","86.36","312"
"S114","Detergente Delicias 422","020000082100","Higiene","2027-01-02","Delicias","67.15","329"
"S111","Arroz Delicias 723","020000041551","Frutas","2027-12-24","Delicias","35.8","397"
"S141","Detergente Nutrimax 468","020000069297","Verduras","2027-02-23","Nutrimax","2.03","22"
"S073","Pechuga pollo FrescoMar 630","020000027705","Condimentos","2026-08-12","FrescoMar","3.04","118"
"S055","Chuleta Delicias 122","020000046170","Condimentos","2027-10-15","Delicias","89.9","479"
"S147","Desodorante AguaPura 138","020000070341","Higiene","2025-10-17","AguaPura","23.87","192"
"S150","Mayonesa DelCampo 362","020000049361","Lacteos","2027-02-28","DelCampo","91.91","116"
"S188","Refresco cola Delicias 911","020000073246","Bebidas","2027-08-28","Delicias","132.46","358"
"S180","Helado vainilla AguaPura 709","020000094181","Panaderia","2025-02-16","AguaPura","117.46","300"
"S098","Refresco cola FrescoMar 889","020000053829","Higiene","2027-05-10","FrescoMar","67.81","449"
"S031","Chuleta DelCampo 865","020000095561","Carnes","2024-12-25","DelCampo","102.15","328"
"S098","Crema Nutrimax 636","020000015397","Higiene","2027-12-12","Nutrimax","91.26","172"
"S129","Yogurt DelCampo 256","020000016621","Aceites","2027-02-14","DelCampo","155.42","390"
"S153","Helado vainilla NaturVida 192","020000039109","Snacks","2026-07-18","NaturVida","126.25","80"
"S034","Pasta dental AguaPura 587","020000084899","Cereales","2025-03-12","AguaPura","88.61","139"
"S022","Papas fritas NaturVida 544","020000027088","Congelados","2025-09-04","NaturVida","77.99","106"
"S125","Papas fritas BuenSabor 300","020000083553","Frutas","2027-11-10","BuenSabor","40.91","41"
"S069","Atún Gourmet GT 431","020000099749","Condimentos","2025-06-03","Gourmet GT","19.78","216"
"S109","Galletas Delicias 295","020000052039","Higiene","2025-01-20","Delicias","123.61","91"
"S090","Pechuga pollo Selecta 738","020000029112","Verduras","2025-03-03","Selecta","148.03","124"
"S052","Queso Delicias 259","020000021247","Lacteos","2025-03-23","Delicias","40.4","322"
"S038","Chuleta Nutrimax 114","020000054993","Cereales","2025-07-17","Nutrimax","50.21","246"
"S006","Pasta dental DelCampo 857","020000080517","Conservas","2026-01-23","DelCampo","88.34","389"
"S067","Cereal Selecta 737","020000028526","Cereales","2025-01-08","Selecta","61.5","468"
"S170","Aceite oliva FrescoMar 361","020000032324","Embutidos","2026-07-06","FrescoMar","33.71","361"
"S159","Pan blanco FrescoMar 576","020000095820","Embutidos","2025-04-17","FrescoMar","63.41","143"
"S170","Chuleta Delicias 985","020000024141","Embutidos","2026-07-24","Delicias","139.05","337"
"S099","Mayonesa Gourmet GT 620","020000023055","Condimentos","2026-09-09","Gourmet GT","78.58","310"
"S137","Refresco cola BioNatural 303","020000075621","Verduras","2025-01-15","BioNatural","8.28","477"
"S136","Frijoles refritos Delicias 601","020000061563","Cereales","2025-10-19","Delicias","4.9","355"
"S091","Galletas Nutrimax 341","020000075700","Panaderia","2025-04-07","Nutrimax","100.88","454"
"S100","Jugo naranja FrescoMar 668","020000046725","Conservas","2025-10-08","FrescoMar","56.0","206"
"S169","Desodorante AguaPura 847","020000060096","Limpieza","2026-03-12","AguaPura","67.94","298"
"S040","Jabón Nutrimax 719","020000053160","Verduras","2027-12-17","Nutrimax","22.82","339"
"S036","Helado vainilla NaturVida 800","020000036517","Carnes","2025-09-10","NaturVida","50.82","366"
"S135","Detergente BioNatural 540","020000029025","Aceites","2025-10-21","BioNatural","52.16","290"
"S137","Agua mineral AguaPura 288","020000051628","Carnes","2025-09-26","AguaPura","116.88","396"
"S082","Jugo naranja Gourmet GT 521","020000049760","Verduras","2026-06-15","Gourmet GT","26.01","101"
"S028","Desodorante BioNatural 126","020000090213","Frutas","2026-06-01","BioNatural","97.69","318"
"S060","Pechuga pollo DelCampo 336","020000013418","Higiene","2025-05-13","DelCampo","110.73","249"
"S035","Aceite oliva BuenSabor 580","020000095140","Higiene","2025-12-13","BuenSabor","136.64","256"
"S122","Desodorante BioNatural 297","020000039658","Embutidos","2027-03-18","BioNatural","122.8","12"
"S070","Jabón DelCampo 860","020000097993","Conservas","2026-01-24","DelCampo","12.45","479"
"S113","Chuleta BuenSabor 601","020000052584","Carnes","2027-06-27","BuenSabor","142.24","223"
"S104","Atún FrescoMar 722","020000059856","Cereales","2026-09-03","FrescoMar","64.28","485"
"S191","Helado vainilla BuenSabor 649","020000078843","Aceites","2025-02-18","BuenSabor","84.26","236"
"S117","Arroz FrescoMar 998","020000042207","Limpieza","2027-12-08","FrescoMar","64.51","381"
"S011","Cereal Gourmet GT 628","020000092660","Embutidos","2025-12-25","Gourmet GT","48.01","208"
"S078","Atún Nutrimax 572","020000031821","Snacks","2026-07-27","Nutrimax","98.88","32"
"S177","Aceite oliva BioNatural 574","020000094685","Verduras","2025-06-05","BioNatural","116.18","62"
"S047","Atún BuenSabor 812","020000081618","Bebidas","2027-02-15","BuenSabor","67.34","235"
"S007","Pan integral Selecta 704","020000036467","Condimentos","2027-06-21","Selecta","16.25","170"
"S178","Pimienta BioNatural 835","020000026193","Lacteos","2025-07-23","BioNatural","113.58","329"
"S093","Refresco cola NaturVida 824","020000060343","Cereales","2027-10-15","NaturVida","98.71","86"
"S097","Cereal Gourmet GT 144","020000032398","Condimentos","2026-10-19","Gourmet GT","91.35","342"
"S039","Pan integral BioNatural 283","020000016725","Snacks","2026-08-24","BioNatural","50.9","398"
"S115","Frijoles refritos BioNatural 220","020000027245","Conservas","2024-12-09","BioNatural","100.36","134"
"S004","Brócoli Selecta 975","020000075358","Limpieza","2024-12-13","Selecta","98.06","257"
"S061","Tostadas BuenSabor 775","020000072352","Verduras","2027-03-21","BuenSabor","71.82","312"
"S154","Salami DelCampo 660","020000046452","Frutas","2026-01-31","DelCampo","9.73","80"
"S015","Pimienta Delicias 137","020000029054","InvalidCategory","2025-02-06","Delicias","107.39","434"
"S155","Frijoles refritos Delicias 189","020000016426","Lacteos","2027-04-04","Delicias","159.01","87"
"S173","Frijoles refritos BuenSabor 776","020000087983","Frutas","2025-11-30","BuenSabor","154.67","388"
"S149","Galletas FrescoMar 195","020000049229","Higiene","2026-12-26","FrescoMar","143.81","424"
"S018","Atún Gourmet GT 963","020000082151","Lacteos","2026-07-24","Gourmet GT","76.39","67"
"S178","Chuleta Nutrimax 437","020000079081","Snacks","2027-11-11","Nutrimax","35.16","112"
"S157","Crema AguaPura 685","020000092441","Limpieza","2025-05-30","AguaPura","78.42","357"
"S155","Detergente Nutrimax 537","020000089802","Carnes","2026-09-11","Nutrimax","43.03","299"
"S160","Galletas BioNatural 729","020000083745","Verduras","2027-11-01","BioNatural","117.21","259"
"S127","Carne molida BioNatural 724","020000040503","Cereales","2026-07-19","BioNatural","156.72","5"
"S031","Salami Selecta 740","020000025456","Cereales","2026-01-30","Selecta","128.33","217"
"S106","Crema Delicias 458","020000083454","Congelados","2026-02-09","Delicias","3.78","108"
"S177","Frijoles refritos Nutrimax 909","020000018891","Panaderia","2026-08-08","Nutrimax","82.06","170"
"S197","Salami AguaPura 802","020000053684","Higiene","2027-02-21","AguaPura","116.45","320"
"S008","Arroz BioNatural 298","020000053321","Carnes","2026-10-25","BioNatural","147.72","250"
"S122","Carne molida FrescoMar 761","020000027793","Verduras","2025-10-16","FrescoMar","101.1","461"
"S138","Jugo naranja Delicias 573","020000064257","Condimentos","2025-03-26","Delicias","133.95","158"
"S145","Agua mineral Delicias 668","020000080239","Embutidos","2026-02-01","Delicias","93.23","174"
"S091","Refresco cola BioNatural 387","020000014085","Higiene","2027-01-09","BioNatural","100.99","436"
"S043","Helado vainilla BuenSabor 498","020000034560","Frutas","2025-07-29","BuenSabor","138.61","389"
"S079","Yogurt Delicias 826","020000014145","Panaderia","2027-03-29","Delicias","15.71","454"
"S061","Galletas Selecta 949","020000049666","Conservas","2027-11-12","Selecta","49.77","62"
"S096","Carne molida FrescoMar 896","020000036489","Condimentos","2025-06-09","FrescoMar","72.12","17"
"S124","Jugo naranja NaturVida 257","020000034931","Higiene","2027-08-19","NaturVida","117.73","273"
"S080","Atún Delicias 246","020000022878","Carnes","2027-10-25","Delicias","108.92","72"
"S053","Agua mineral FrescoMar 570","020000060801","Cereales","2027-11-06","FrescoMar","20.3","164"
"S012","Queso BuenSabor 992","020000021413","Higiene","2027-07-16","BuenSabor","142.49","57"
"S134","Atún Nutrimax 123","020000085701","Congelados","2026-09-02","Nutrimax","102.94","112"
"S083","Tostadas DelCampo 393","020000046261","Limpieza","2026-09-16","DelCampo","124.1","348"
"S031","Pan blanco BioNatural 261","020000045866","Lacteos","2025-01-02","BioNatural","153.41","291"
"S132","Miel DelCampo 655","020000055916","Limpieza","2026-09-15","DelCampo","44.83","487"
"S181","Carne molida Nutrimax 687","020000042089","Bebidas","2025-04-26","Nutrimax","51.2","461"
"S087","Cereal Selecta 151","020000027049","Embutidos","2027-07-24","Selecta","144.72","30"
"S028","Papas fritas FrescoMar 188","020000065897","Snacks","2025-12-03","FrescoMar","113.34","461"
"S152","Pimienta Selecta 731","020000056612","Panaderia","2026-10-13","Selecta","131.16","370"
"S195","Queso NaturVida 180","020000071039","Frutas","2025-08-28","NaturVida","16.68","415"
"S179","Brócoli AguaPura 566","020000050683","Aceites","2027-07-13","AguaPura","76.35","490"
"S058","Desodorante BuenSabor 364","020000057638","Snacks","2025-12-12","BuenSabor","112.54","345"
"S085","Carne molida Delicias 564","020000073898","Embutidos","2025-04-14","Delicias","77.1","184"
"S123","Brócoli BioNatural 389","020000055693","Frutas","2025-08-19","BioNatural","82.26","212"
"S183","Carne molida AguaPura 433","020000082895","Aceites","2025-04-26","AguaPura","127.2","277"
"S119","Papas fritas BuenSabor 523","020000041270","Frutas","2026-04-15","BuenSabor","88.58","251"
"S099","Refresco cola Delicias 313","020000087459","Snacks","2027-05-12","Delicias","91.62","180"
"S140","Yogurt DelCampo 277","020000096849","Aceites","2025-05-10","DelCampo","118.82","369"
"S147","Arroz Selecta 217","020000087616","Frutas","2027-07-08","Selecta","53.41","54"
"S114","Pan integral Nutrimax 515","020000019123","Frutas","2025-07-12","Nutrimax","110.31","310"
"S198","Arroz Gourmet GT 435","020000074788","Aceites","2025-04-06","Gourmet GT","16.3","423"
"S036","Jugo naranja BuenSabor 873","020000093379","Congelados","2024-12-02","BuenSabor","121.62","343"
"S039","Brócoli NaturVida 398","020000061115","Frutas","2027-06-05","NaturVida","32.92","353"
"S082","Frijoles refritos BuenSabor 913","020000099071","Panaderia","2027-05-11","BuenSabor","115.41","473"
"S089","Refresco cola BuenSabor 108","020000090149","Limpieza","2027-03-09","BuenSabor","135.93","441"
"S076","Crema Delicias 662","020000016963","Embutidos","2026-12-07","Delicias","19.33","149"
"S008","Mayonesa Gourmet GT 819","020000087353","Snacks","2026-09-14","Gourmet GT","114.46","212"
"S098","Jabón NaturVida 316","020000096833","Bebidas","2027-08-01","NaturVida","23.97","289"
"S099","Arroz Delicias 960","020000064687","Bebidas","2026-07-15","Delicias","159.6","348"
"S033","Desodorante FrescoMar 173","020000094985","Embutidos","2025-09-22","FrescoMar","115.97","254"
"S169","Jabón BioNatural 186","020000027985","Aceites","2027-04-02","BioNatural","137.9","462"
"S179","Pechuga pollo Gourmet GT 738","020000033566","Verduras","2027-10-11","Gourmet GT","69.01","424"
"S116","Papas fritas Delicias 331","020000034352","Snacks","2024-12-17","Delicias","93.31","438"
"S188","Mayonesa NaturVida 375","020000063849","Condimentos","2027-12-25","NaturVida","93.06","22"
"S010","Helado vainilla Selecta 821","020000058310","Lacteos","2027-08-15","Selecta","153.95","45"
"S037","Agua mineral NaturVida 979","020000046624","Verduras","2027-10-26","NaturVida","14.36","460"
"S157","Refresco cola DelCampo 583","020000092662","Cereales","2025-05-10","DelCampo","110.08","281"
"S149","Frijoles refritos BuenSabor 154","020000055029","Limpieza","2024-12-24","BuenSabor","76.08","267"
